,Unnamed: 0,id,thread_number,timestamp,text,retweets,likes,replies,url,full_text
576,576,958936308495208448,Thread 46,1517463206,(7) Now for the infamous #russiabot stats that get millions and millions of impressions. THEY are taken from 600 acÃ¢?Â¦ https://t.co/RFqWQpMb3J,152,223,5,https://t.co/RFqWQpMb3J,"(7)
Now for the infamous
#russiabot
stats that get millions and millions of impressions. THEY are taken from 600 accounts that
#Hamilton68
refuses to disclose🤣 why don’t you take
@jack
up on his offer to analyze them? Why don’t you demand their IP’s ?
#releasethememo"
577,577,958937582737399808,Thread 46,1517463510,(8) Maybe youÃ¢??re too shy to ask #Hamilton68 directly so here are some helpful people that sit on their board of advÃ¢?Â¦ https://t.co/933fj2CCvN,130,191,3,https://t.co/933fj2CCvN,"(8)
Maybe you’re too shy to ask
#Hamilton68
directly so here are some helpful people that sit on their board of advisors for reference!
#WeThePeople
anxiously await your letters to them about
#RussiaBots
OMG look
#DavidKramer
you alresdy know him!
#releasethememo"
578,578,958938911304163328,Thread 46,1517463827,(9) WhoÃ¢??s this? @AdamSchiffCA certainly you remember #MikeRogers he also happens to be very against #releasethememoÃ¢?Â¦ https://t.co/HRiPLl1GTa,152,201,7,https://t.co/HRiPLl1GTa,"(9)
Who’s this?
@AdamSchiffCA
certainly you remember
#MikeRogers
he also happens to be very against
#releasethememo
and has such great connections
@CNN
former
@FBI
ask him about
#russiabots
(🔎brought to you by
@Avery1776
genius)
#notabot"
579,579,958940337866555393,Thread 46,1517464167,(10) Maybe @SenFeinstein would feel more comfortable asking a female in that case #NicoleWong would have all kindsÃ¢?Â¦ https://t.co/H7rnaPHAKT,147,208,4,https://t.co/H7rnaPHAKT,"(10)
Maybe
@SenFeinstein
would feel more comfortable asking a female in that case
#NicoleWong
would have all kinds of answers (even for
#Twitter
uh-oh) she’s got all kinds of connections
#Google
#DNC
bet she knows
#crowdstrike
#releasethememo
🔍-
@Avery1776
#GMF"
580,580,958941393275166720,Thread 46,1517464419,(11) Well look at these trusty two from the Department of Homeland security surely they would want the 600 #russianÃ¢?Â¦ https://t.co/qhukfY9MtN,145,207,10,https://t.co/qhukfY9MtN,"(11)
Well look at these trusty two from the Department of Homeland security surely they would want the 600
#russian
accounts exposed so we could get answers right?
#Russiabot
#ReleaseTheMemo
#GMF
#TickTock"
581,581,958943037354160128,Thread 46,1517464811,(12) WOAH! #MikeMcFaul must have some answers former Ambassador to #Russia worked for Obama heÃ¢??s even testified befÃ¢?Â¦ https://t.co/99TvGo9MxX,153,205,7,https://t.co/99TvGo9MxX,"(12)
WOAH!
#MikeMcFaul
must have some answers former Ambassador to
#Russia
worked for Obama he’s even testified before Congress. Gee
@washingtonpost
@NBCNews
are so lucky wonder why they’ve never asked about the 600
#russiabots
🤷🏼‍♀️
#releasethememo
#AdamSchiff
#hamilton68"
582,582,958945514191429632,Thread 46,1517465401,(13) Board of #Hamilton68 is a rabbit hole but back to #GMF remember the President #KarenDonfried she told #PodestaÃ¢?Â¦ https://t.co/PYLV68dlIm,162,191,11,https://t.co/PYLV68dlIm,"(13)
Board of
#Hamilton68
is a rabbit hole but back to
#GMF
remember the President
#KarenDonfried
she told
#Podesta
if there was any way to help, please let her know! CUE:
#Russiabots
#wikileaks
#releasethememo
🚨What was that about North Korea??TBC...
wikileaks.org/podesta-emails…"
583,583,958947322116816896,Thread 46,1517465832,(14) What have we learned @SenFeinstein @AdamSchiffCA ? YouÃ¢??ve told the American people #releasethememo isÃ¢?Â¦ https://t.co/C6gqOxEkiK,239,317,35,https://t.co/C6gqOxEkiK,"(14)
What have we learned
@SenFeinstein
@AdamSchiffCA
? You’ve told the American people
#releasethememo
is
#Russiabots
Twitter even said it wasn’t. You put all your chips on 600 unidentified accounts courtesy of
#FBI
and Obama admin🤣
#TickTock
#NotABot
#RELEASETHEMEMO"
584,584,913689120462872577,Thread 47,1506675436,"Please read the #Thread 

#Ayurveda &amp; Heart

#WorldHeartDay #SwasthaBharat #yoga #health 

@sammodacharyaÃ¢?Â¦ https://t.co/TYtY9u0xwI",12,12,4,https://t.co/TYtY9u0xwI,"Please read the
#Thread
#Ayurveda
& Heart
#WorldHeartDay
#SwasthaBharat
#yoga
#health
@sammodacharya
@Gopalee67
@TejasOmkara"
585,585,913689368866430976,Thread 47,1506675495,@sammodacharya @Gopalee67 @TejasOmkara @DrShrinidh @ViIlageldiot @mandarjoshisays @VedicSage @SatyaVijayi @moayushÃ¢?Â¦ https://t.co/bzHPhsCOFi,0,4,1,https://t.co/bzHPhsCOFi,"Heart is considered to be one of the most important vital organs in human body by
#Ayurveda
. It is called as 'Marma’ (vital point)"
586,586,913689515901911040,Thread 47,1506675530,@sammodacharya @Gopalee67 @TejasOmkara @DrShrinidh @ViIlageldiot @mandarjoshisays @VedicSage @SatyaVijayi @moayushÃ¢?Â¦ https://t.co/QYqZqlCY6z,0,3,1,https://t.co/QYqZqlCY6z,Susruta mentions shape of heart (along with the aorta) is just like a lotus bud. Was that precision possible without dissecting cadaver?
587,587,913689633468276737,Thread 47,1506675558,@sammodacharya @Gopalee67 @TejasOmkara @DrShrinidh @ViIlageldiot @mandarjoshisays @VedicSage @SatyaVijayi @moayushÃ¢?Â¦ https://t.co/f9BiOa7ceu,0,4,1,https://t.co/f9BiOa7ceu,"Heart is mentioned to be the seat of Sadhak Pitta, Ojus and Atman as per
#Ayurveda"
588,588,913689839182143488,Thread 47,1506675607,@sammodacharya @Gopalee67 @TejasOmkara @DrShrinidh @ViIlageldiot @mandarjoshisays @VedicSage @SatyaVijayi @moayushÃ¢?Â¦ https://t.co/81YhGm5o3K,0,2,1,https://t.co/81YhGm5o3K,"Heart diseases are well mentioned in
#Ayurveda
texts with the name 'Hridroga’. Both etiopathology & treatment are mentioned in details."
589,589,913690113560817664,Thread 47,1506675673,@sammodacharya @Gopalee67 @TejasOmkara @DrShrinidh @ViIlageldiot @mandarjoshisays @VedicSage @SatyaVijayi @moayushÃ¢?Â¦ https://t.co/jN17SJApCH,0,2,1,https://t.co/jN17SJApCH,"5 types of heart diseases mentioned in
#Ayurveda
. Frm Vata, Pitta & Kapha individually & 1 together. Krmija ie due to microorganisms."
590,590,913690254757920770,Thread 47,1506675706,@sammodacharya @Gopalee67 @TejasOmkara @DrShrinidh @ViIlageldiot @mandarjoshisays @VedicSage @SatyaVijayi @moayushÃ¢?Â¦ https://t.co/DM0Kv2GcOk,0,2,1,https://t.co/DM0Kv2GcOk,"Factors for heart disease as per
#Ayurveda
are constant intake of excessive hot, sour, astringent, bitter & oily food items."
591,591,913690470374457344,Thread 47,1506675758,@sammodacharya @Gopalee67 @TejasOmkara @DrShrinidh @ViIlageldiot @mandarjoshisays @VedicSage @SatyaVijayi @moayushÃ¢?Â¦ https://t.co/UFqEnFceDP,0,4,1,https://t.co/UFqEnFceDP,"Wrong eating habits like eating fast or in a standin posture, excessive workout, sexual contact, over thinking or anxiety & exertion."
592,592,913690643091697664,Thread 47,1506675799,@sammodacharya @Gopalee67 @TejasOmkara @DrShrinidh @ViIlageldiot @mandarjoshisays @VedicSage @SatyaVijayi @moayushÃ¢?Â¦ https://t.co/5dUfkGI8mJ,0,2,1,https://t.co/5dUfkGI8mJ,"Improper Panchakarmas/detox methods may also lead to heart problems as per
#Ayurveda
. Hence always take an expert opinion for one."
593,593,913690842845425664,Thread 47,1506675847,@sammodacharya @Gopalee67 @TejasOmkara @DrShrinidh @ViIlageldiot @mandarjoshisays @VedicSage @SatyaVijayi @moayushÃ¢?Â¦ https://t.co/KUsIGMyvhP,3,6,1,https://t.co/KUsIGMyvhP,"Food like desi Cow milk, ghee, pomegranate, rock salt are said to be good for heart. One should include them in daily diet.
#Ayurveda"
594,594,913691159687397376,Thread 47,1506675922,@sammodacharya @Gopalee67 @TejasOmkara @DrShrinidh @ViIlageldiot @mandarjoshisays @VedicSage @SatyaVijayi @moayushÃ¢?Â¦ https://t.co/1AS5zLKfhl,1,3,0,https://t.co/1AS5zLKfhl,Everyday meditation is found very effective reducing anxiety and mental stress resulting in lowering the heart disease risk. Meditate daily!
622,622,965681450606612480,Thread 50,1519071373,New #PA Congressional map is pretty much the best one Democrats could have hoped for. At least 2 pickups in neutralÃ¢?Â¦ https://t.co/xkSQmCIjDO,145,291,6,https://t.co/xkSQmCIjDO,"New
#PA
Congressional map is pretty much the best one Democrats could have hoped for. At least 2 pickups in neutral environment, likely ability to win 11 in current D+6 environment. Post coming
External Tweet loading...
If nothing shows, it may have been deleted
by @nate_cohn
view original on Twitter"
623,623,965689721832792069,Thread 50,1519073345,PA redraw creates map that is almost entirely drawn from scratch. Huge shifts from 2016 plan all over the place. DeÃ¢?Â¦ https://t.co/wpJKX9hBXw,13,44,2,https://t.co/wpJKX9hBXw,PA redraw creates map that is almost entirely drawn from scratch. Huge shifts from 2016 plan all over the place. Dems favored to win 9 seats there in almost any national environment.
624,624,965689817358053377,Thread 50,1519073368,"(big swings mostly from renumbering, but aggregate differences are clear)",3,17,2,,"(big swings mostly from renumbering, but aggregate differences are clear)"
625,625,965691217710342151,Thread 50,1519073702,"Whereas the current PA map had a mean-median difference of -7% (a bias towards the GOP), the new court-drawn map is much smaller 3% bias.",8,29,1,,"Whereas the current PA map had a mean-median difference of -7% (a bias towards the GOP), the new court-drawn map is much smaller 3% bias."
626,626,965692159033774081,Thread 50,1519073927,"Since weÃ¢??re at this point in the generic ballot where we would have predicted ~7 Dem seats in PA, the new map isnÃ¢??tÃ¢?Â¦ https://t.co/5K13gyR5Aa",16,48,2,https://t.co/5K13gyR5Aa,"Since we’re at this point in the generic ballot where we would have predicted ~7 Dem seats in PA, the new map isn’t the enormous boon for Dems that some are making it out to be. A victory? Of course. Less bias? You bet. But a game-changing redraw? Perhaps, but maybe not."
627,627,965692678498340864,Thread 50,1519074050,"The new map will be rolled into the 2018 forecasting model soon*. New estimates will have larger standard errors, oÃ¢?Â¦ https://t.co/DjwiU7VtUD",5,36,2,https://t.co/DjwiU7VtUD,"The new map will be rolled into the 2018 forecasting model soon*. New estimates will have larger standard errors, of course, but expect a modest increase in D probability of taking back the House.
*sometime in the future, at a definite point, but unspecified, maybe indifenitely?"
628,628,965695604625235968,Thread 50,1519074748,"OK, the new PA Congressional map is (A) half as biased toward Republicans, (B) still gives them an upside over PresÃ¢?Â¦ https://t.co/8wMyWFW7rt",18,58,5,https://t.co/8wMyWFW7rt,"OK, the new PA Congressional map is (A) half as biased toward Republicans, (B) still gives them an upside over Pres performance, (C) points to Dems winning 9 seats in Nov (in current environment) (D) creates big upside in small D wave (E) REALLY MESSED UP NUMBERING. LIKE WTH GUYS"
629,629,965702025345421317,Thread 50,1519076279,#NEW PA court map is about 2 seats nicer to the Democrats. Here are the changes between districts (old %ages matcheÃ¢?Â¦ https://t.co/hSJGxmEgje,11,27,1,https://t.co/hSJGxmEgje,"#NEW
PA court map is about 2 seats nicer to the Democrats. Here are the changes between districts (old %ages matched up with their new numbers):"
630,630,965702731041296389,Thread 50,1519076447,"My original #PA map tweet was a little optimistic for Dems: 11 seats very unlikely. Instead, hereÃ¢??s the PA forecastÃ¢?Â¦ https://t.co/XKLgsevXJ3",8,23,2,https://t.co/XKLgsevXJ3,"My original
#PA
map tweet was a little optimistic for Dems: 11 seats very unlikely. Instead, here’s the PA forecast under new vs old boundaries: Democrats all but guaranteed 9 seats at the outset, a huge improvement under old map, but dummymandering already had Ds getting 7."
631,631,965702849819758599,Thread 50,1519076475,(be careful interpreting this because we have no earthly idea what incumbents are about to do),5,26,3,,(be careful interpreting this because we have no earthly idea what incumbents are about to do)
632,632,965708827034374144,Thread 50,1519077901,Been seeing takes saying new PA map is a Dem gerrymander. Nope! Still has a 3% bias toward the GOP (per mean-medianÃ¢?Â¦ https://t.co/Dx4rjw9Aii,378,710,21,https://t.co/Dx4rjw9Aii,"Been seeing takes saying new PA map is a Dem gerrymander. Nope! Still has a 3% bias toward the GOP (per mean-median test). And per my models, Democrats don’t even win a majority of PA’s seats until they win the House popular vote by 16 (SIXTEEN) points.
External Tweet loading...
If nothing shows, it may have been deleted
by @gelliottmorris
view original on Twitter"
688,688,960595141621727232,Thread 55,1517858703,1/ Everyone wants to know when #Bitcoin will bottom. I have some good news and some bad news. Which would you like first?,360,784,55,,"1/
Everyone wants to know when
#Bitcoin
will bottom. I have some good news and some bad news. Which would you like first?"
689,689,960595291576590337,Thread 55,1517858739,"2/ Bad news, right? Everyone wants the bad news first. If you can stomach the broccoli you'll get rewarded with desÃ¢?Â¦ https://t.co/BslsQ2m7s1",8,148,3,https://t.co/BslsQ2m7s1,"2/
Bad news, right? Everyone wants the bad news first. If you can stomach the broccoli you'll get rewarded with dessert. At least, that's what I tell my daughter!"
690,690,960595335516102656,Thread 55,1517858749,"3/ Ok, here goes: bear market bottoms are NOT formed as sharp V-like corrections, retaking the highs; that's what bull markets look like.",23,173,6,,"3/
Ok, here goes: bear market bottoms are NOT formed as sharp V-like corrections, retaking the highs; that's what bull markets look like."
691,691,960595383188516865,Thread 55,1517858761,"4/ Fear is not the opposite of greed, apathy is. Fear and greed are just two sides of the same coin: captivation.",22,198,3,,"4/
Fear is not the opposite of greed, apathy is. Fear and greed are just two sides of the same coin: captivation."
692,692,960595442735104000,Thread 55,1517858775,"5/ Bear market bottoms are formed after prolonged periods of false rallies, increasing disinterest and eventual apaÃ¢?Â¦ https://t.co/6JpxzZxfsm",72,330,10,https://t.co/6JpxzZxfsm,"5/
Bear market bottoms are formed after prolonged periods of false rallies, increasing disinterest and eventual apathy. The mindset is ""I give up, I'll look for returns elsewhere"". It also coincides with a dwindling of media interest."
693,693,960595487840616448,Thread 55,1517858785,"6/ Sadly, we're not there yet and may not be for many months. I think it is unlikely we will wait for years, howeveÃ¢?Â¦ https://t.co/uEp8HDKaI3",22,222,4,https://t.co/uEp8HDKaI3,"6/
Sadly, we're not there yet and may not be for many months. I think it is unlikely we will wait for years, however, since the fundamentals of Bitcoin - security, usability, liquidity - are all improving rapidly."
694,694,960595532207898624,Thread 55,1517858796,"7/ Now the good news. Bitcoin is not done, not by a long shot. Good ideas don't die easily and not when they are asÃ¢?Â¦ https://t.co/GRv95y1k60",25,234,4,https://t.co/GRv95y1k60,"7/
Now the good news. Bitcoin is not done, not by a long shot. Good ideas don't die easily and not when they are as anti-fragile as Bitcoin is."
695,695,960595585509220352,Thread 55,1517858809,"8/ The development of an easily transmittable, non-confiscatable, non-inflationary currency is profoundly importantÃ¢?Â¦ https://t.co/JHiPnusM0R",80,400,4,https://t.co/JHiPnusM0R,"8/
The development of an easily transmittable, non-confiscatable, non-inflationary currency is profoundly important. People of the world can now keep savings without fear of confiscation or debasement. This has NEVER been possible before."
696,696,960595649854038016,Thread 55,1517858824,"9/ Further, the real work of making Bitcoin more valuable continues apace:

https://t.co/jpgHzEDB6S",13,128,2,https://t.co/jpgHzEDB6S,"9/
Further, the real work of making Bitcoin more valuable continues apace:
External Tweet loading...
If nothing shows, it may have been deleted
by @real_vijay
view original on Twitter"
697,697,960595754149531648,Thread 55,1517858849,"10/ And if you speak with kids today, you will find that very few of them are interested in gold, but almost all ofÃ¢?Â¦ https://t.co/yj1mHeQit5",70,384,4,https://t.co/yj1mHeQit5,"10/
And if you speak with kids today, you will find that very few of them are interested in gold, but almost all of them know about (or own) Bitcoin. That alone tells you the future. Bitcoin WILL overtake gold in market capitalization eventually."
698,698,960595804455972864,Thread 55,1517858861,"11/ So whether the bear market lasts a few months, or even a few years, Bitcoin is still massively undervalued today.",85,480,22,,"11/
So whether the bear market lasts a few months, or even a few years, Bitcoin is still massively undervalued today."
714,714,976716778582761472,Thread 57,1521702401,Tweet storm on how India has built a worse manipulation engine for elections than Cambridge Analytica,88,82,6,,Tweet storm on how India has built a worse manipulation engine for elections than Cambridge Analytica
715,715,976717761060790273,Thread 57,1521702635,"When #Facebook allowed third parties to colonise your relationship with them, they corrupted the purpose for whichÃ¢?Â¦ https://t.co/JiNG2JU2L3",28,28,1,https://t.co/JiNG2JU2L3,"When
#Facebook
allowed third parties to colonise your relationship with them, they corrupted the purpose for which you and Facebook came together
medium.com/@anupamsaraph/…"
716,716,976718118675501056,Thread 57,1521702720,"One such third party, Cambridge Analytica, corrupted your relationship with your government by destroying your righÃ¢?Â¦ https://t.co/DuX5nSRxyR",20,22,1,https://t.co/DuX5nSRxyR,"One such third party, Cambridge Analytica, corrupted your relationship with your government by destroying your right to free choice
motherjones.com/politics/2017/…"
717,717,976718670604001280,Thread 57,1521702852,@rsprasad is worried that efforts are on to influence India's electoral process through undesirable means and saysÃ¢?Â¦ https://t.co/HiR3r9pmXi,16,19,2,https://t.co/HiR3r9pmXi,"is worried that efforts are on to influence India's electoral process through undesirable means and says they will neither be tolerated, nor be permitted
dnaindia.com/india/report-c…"
718,718,976719092324454400,Thread 57,1521702952,"@rsprasad asks ""My question to Congress party is whether to win elections, Congress will depend on data manipulatioÃ¢?Â¦ https://t.co/RGdvmWMfUk",12,11,2,https://t.co/RGdvmWMfUk,"asks ""My question to Congress party is whether to win elections, Congress will depend on data manipulation and theft of data""
firstpost.com/politics/ravi-…"
719,719,976719505014607872,Thread 57,1521703051,In 2009 @MD_Nalapat and I pointed out how third parties corrupted free and fair elections  using spreadsheets thatÃ¢?Â¦ https://t.co/rxr6l0bqWE,32,28,1,https://t.co/rxr6l0bqWE,"In 2009
@MD_Nalapat
and I pointed out how third parties corrupted free and fair elections using spreadsheets that destroyed the votes cast in EVMs
huffingtonpost.com/cleo-paskal/ho…"
720,720,976720869388115973,Thread 57,1521703376,"@Swamy39 approached the court to get voter verified paper trail 

https://t.co/izscHwG9QK",22,21,1,https://t.co/izscHwG9QK,"approached the court to get voter verified paper trail
pgurus.com/vvpat-success-…"
721,721,976721415360712705,Thread 57,1521703506,"The Supreme Court has directed that VVPAT be ready for 2019 polls 

https://t.co/8VY7tlua6Y",29,29,4,https://t.co/8VY7tlua6Y,"The Supreme Court has directed that VVPAT be ready for 2019 polls
livelaw.in/evms-vvpat-wil…"
722,722,976722288853815296,Thread 57,1521703714,"However the UIDAI, and its ecosystem for #Aadhaar, is the new third party colonising elections",23,20,1,,"However the UIDAI, and its ecosystem for
#Aadhaar
, is the new third party colonising elections"
723,723,976723141593575424,Thread 57,1521703918,By linking #Aadhaar to EPIC genuine voters will be replaced by the ghosts and duplicates from Aadhaar's uncertifiedÃ¢?Â¦ https://t.co/YqNjtdq87a,37,30,2,https://t.co/YqNjtdq87a,"By linking
#Aadhaar
to EPIC genuine voters will be replaced by the ghosts and duplicates from Aadhaar's uncertified, unverified, unaudited database that can't distinguish citizens from residents or identify anyone
slideshare.net/mobile/AnupamS…"
724,724,976723929992712194,Thread 57,1521704106,"By selectively causing #Aadhaar authentication to fail for genuine persons to receive benefit and services, the newÃ¢?Â¦ https://t.co/EtKrpIoNu6",29,17,1,https://t.co/EtKrpIoNu6,"By selectively causing
#Aadhaar
authentication to fail for genuine persons to receive benefit and services, the new colonisers will selectively cause opinion swing to vote in their candidates"
725,725,976724301608095744,Thread 57,1521704194,By selectively switching on or off #Aadhaar the colonisers can even disenfranchise voters to ensure the victory of their candidates,32,23,2,,"By selectively switching on or off
#Aadhaar
the colonisers can even disenfranchise voters to ensure the victory of their candidates"
726,726,976724853351964672,Thread 57,1521704326,"We the people are no longer sovereign when the databases that protect the sovereignty, democracy and republic of ouÃ¢?Â¦ https://t.co/pZG0KEUFNG",37,20,2,https://t.co/pZG0KEUFNG,"We the people are no longer sovereign when the databases that protect the sovereignty, democracy and republic of our country are now colonised, corrupted and destroyed by the ecosystem of
#Aadhaar"
727,727,976725515041206274,Thread 57,1521704484,Cambridge Analytica is obsolete. The Trojan horse called #Aadhaar is the tool of the new colonisers to influence InÃ¢?Â¦ https://t.co/2S44Glqv7Y,91,72,6,https://t.co/2S44Glqv7Y,"Cambridge Analytica is obsolete. The Trojan horse called
#Aadhaar
is the tool of the new colonisers to influence India's electoral process through undesirable means.
@rsprasad
why is it being be tolerated and permitted?"
728,728,976726160553005056,Thread 57,1521704638,"@MD_Nalapat agrees that knowing well that #Aadhaar goes beyond theft of data to destruction of sovereignty, democraÃ¢?Â¦ https://t.co/js4rnQ95yM",40,25,3,https://t.co/js4rnQ95yM,"agrees that knowing well that
#Aadhaar
goes beyond theft of data to destruction of sovereignty, democracy and republic of India, shouldn't
@rsprasad
launch an immediate judicial investigation supported by the CBI into UIDAI and its ecosystem?"
729,729,976592361953398784,Thread 58,1521672737,"2) #Q posted a link to a show called ""The Opposition w/ Jordan Klepper"" in which our little secret was given theÃ¢?Â¦ https://t.co/Sfnvm25vyD",2,6,1,https://t.co/Sfnvm25vyD,"1)
It dawned on me w the last
#Q
post dropped overnight. It's a new phase: something wonderful happening in our little world,
#FollowTheWhiteRabbit
.
#QAnon
#MAGA
#Crumbs
#TheGreatAwakening
#QAnon
#InternetBillofRights
#DeepStateinPanic
#WeThePeople
#TheStormIsHere
@POTUS
#IBOR"
730,730,976592358987923456,Thread 58,1521672737,1) It dawned on me w the last #Q post dropped overnight. It's a new phase: something wonderful happening in our litÃ¢?Â¦ https://t.co/PO9xFJbeA2,13,25,1,https://t.co/PO9xFJbeA2,"2)
#Q
posted a link to a show called ""The Opposition w/ Jordan Klepper"" in which our little secret was given the
#leftist
treatment, whereby we're ridiculed heavily, and all our work labelled ""the sum of all conspiracy theories. It was framed in the theme of the film
#TheMatrix
."
731,731,976592364994260992,Thread 58,1521672738,"3) Watch it. For anyone that considers this demoralizing, do not!  It's brilliant! Not only did we get a bunch of pÃ¢?Â¦ https://t.co/nb1eFtiZNg",3,9,1,https://t.co/nb1eFtiZNg,"3)
Watch it. For anyone that considers this demoralizing, do not! It's brilliant! Not only did we get a bunch of potential new eyes for being
#RedPilled
, but
#QAnon
messages were shown, and
#TheStorm
mentioned.
cc.com/episodes/drc1u…
—of-montreal-season-1-ep-1080
#QAnon
#MAGA"
732,732,976592374137851905,Thread 58,1521672740,"5) In the ridicule phase, we need to steady confidence of all the evidence #Anons have piled up:

- Calm and well wÃ¢?Â¦ https://t.co/B6feMRSlcN",6,13,1,https://t.co/B6feMRSlcN,"4)
Why shouldn't it be demoralizing?
""First they ignore you, then they ridicule you, then they fight you, then you win.""
We're past the ignore phase. We're at the beginning of the ridicule phase.
#Crumbs
#TheGreatAwakening
#QAnon
#InternetBillofRights
#DeepStateinPanic"
733,733,976592372355215360,Thread 58,1521672740,"4) Why shouldn't it be demoralizing?

""First they ignore you, then they ridicule you, then they fight you, then youÃ¢?Â¦ https://t.co/eGqAqdgokF",5,14,2,https://t.co/eGqAqdgokF,"5)
In the ridicule phase, we need to steady confidence of all the evidence
#Anons
have piled up:
- Calm and well written comments & response
- Leave out most extreme stuff
- No 40 emoji usernames
- No religious jargon
- Facts, facts, facts
- Links, attribution &source documents"
734,734,976592378885820416,Thread 58,1521672741,"7) We're being drawn into this battle using the same tactics, and we need to be armed with our tools.  Everyone oneÃ¢?Â¦ https://t.co/L30l93TNlS",4,11,1,https://t.co/L30l93TNlS,"6)
What has
@POTUS
done all this time as
#president
? He's allowed himself to be the target of endless ridicule. It's been intentional. He looks weak in the eyes of his enemies, when in reality he is surrounding them. We're a part of that.
#DeepStateinPanic
#WeThePeople
#TheStorm"
735,735,976592376234946560,Thread 58,1521672741,6) What has @POTUS done all this time as #president? He's allowed himself to be the target of endless ridicule. It'Ã¢?Â¦ https://t.co/rBJTStaVsz,5,15,1,https://t.co/rBJTStaVsz,"7)
We're being drawn into this battle using the same tactics, and we need to be armed with our tools. Everyone one of you knows how this battle is being one, how brilliantly this is being executed.
#TrustThePlan
. The cognitive dissonance on the horizon is going to be epic fun."
736,736,976592381633028096,Thread 58,1521672742,8) Remember all the quiet #winning that has been happening.  All by stealth.  4D chess.  Slowly all theseÃ¢?Â¦ https://t.co/ujrOTUcL1R,3,8,1,https://t.co/ujrOTUcL1R,"8)
Remember all the quiet
#winning
that has been happening. All by stealth. 4D chess. Slowly all these
#SwampCreatures
are being reeled in.
External Tweet loading...
If nothing shows, it may have been deleted
by @OnWithLogic
view original on Twitter"
737,737,976592385030410240,Thread 58,1521672743,"9) Look at #Facebookgate, they're falling right into our hands.  What better poster child do we need for anÃ¢?Â¦ https://t.co/0gMu2kz6Mm",9,15,1,https://t.co/0gMu2kz6Mm,"9)
Look at
#Facebookgate
, they're falling right into our hands. What better poster child do we need for an
#InternetBillOfRights
than
#Facebook
? It's their own behavior, their own symbolism, and their own arrogance that will be their downfall.
#WeThePeople
#BigData
@POTUS
#IBOR"
738,738,976592390084587520,Thread 58,1521672744,10) I anticipate the #DeepState &amp; #MSM #FakeNewsMedia will have a field day with us. Welcome it. It will be a hugeÃ¢?Â¦ https://t.co/G1Rd7DC3RF,4,13,1,https://t.co/G1Rd7DC3RF,"10)
I anticipate the
#DeepState
&
#MSM
#FakeNewsMedia
will have a field day with us. Welcome it. It will be a huge sign of progress. I believe this dance with
#QAnon
and
@POTUS
requires the
#left
to blast away, because the deeper they ridicule, the more impactful the aftermath."
739,739,976592391929970688,Thread 58,1521672745,"11) Once the wreckage is clear, this is ours to mold into a more perfect world.  Don't forget all the other nationsÃ¢?Â¦ https://t.co/1Yw9fiGrGF",8,22,1,https://t.co/1Yw9fiGrGF,"11)
Once the wreckage is clear, this is ours to mold into a more perfect world. Don't forget all the other nations that need to have their own
#GreatAwakening
. We're starting this, but it's a
#GreatAwakeningWorldwide
.
#QAnon
#MAGA
#TheStormIsHere
#DeepStateinPanic
#WeThePeople"
790,790,963661498873712640,Thread 63,1518589779,"My birthday is Feb 21.

I can't afford my #healthcare after Feb. 28 because my monthly premium leapt to  $1,978.10Ã¢?Â¦ https://t.co/uy4NILim7H",7597,14289,876,https://t.co/uy4NILim7H,"My birthday is Feb 21.
I can't afford my
#healthcare
after Feb. 28 because my monthly premium leapt to $1,978.10 in January.
I'm re-applying for
#Medicaid
and
#SSDI
, but no one should have to do this in America.
I am just one of millions."
791,791,963663298829996032,Thread 63,1518590209,"I'm angry.
I've been angry since Nov. 9, 2016.
I'm not by nature an angry person.
But when you're fighting for yourÃ¢?Â¦ https://t.co/l6OWjhW35Z",824,3212,0,https://t.co/l6OWjhW35Z,"I'm angry.
I've been angry since Nov. 9, 2016.
I'm not by nature an angry person.
But when you're fighting for your literal life, you're in constant pain & you have to fight a system dedicated to crushing sick/
#disabled
people, it's enraging."
792,792,963664781247950850,Thread 63,1518590562,"All over America people are crowdfunding 

*healthcare
*prescriptions
*#oxygen
*dental care
*medical tests
*surgeriÃ¢?Â¦ https://t.co/qG8GphWvxr",1576,3632,0,https://t.co/qG8GphWvxr,"All over America people are crowdfunding
*healthcare
*prescriptions
*
#oxygen
*dental care
*medical tests
*surgeries
Not artistic works or small films or books but
THINGS THAT WILL KEEP US FROM DYING.
Take that in, America."
793,793,963666174855827456,Thread 63,1518590894,"Everyone was warned insurers would raise premiums exponentially when the #GOP repealed the #ACA mandate.

RepublicaÃ¢?Â¦ https://t.co/cYsVgaJeeQ",1474,3518,0,https://t.co/cYsVgaJeeQ,"Everyone was warned insurers would raise premiums exponentially when the
#GOP
repealed the
#ACA
mandate.
Republicans claimed that was a ""scare tactic.""
Well, I'm officially scared.
GOP also gave my health insurer (and everyone's) a permanent 15% tax cut in the
#GOPTaxScam
."
794,794,963667059094835205,Thread 63,1518591105,"People with comfortable incomes love to tell those of us on the verge of destitution ""We're all in this together!""Ã¢?Â¦ https://t.co/GgbCAdp4eJ",727,2913,0,https://t.co/GgbCAdp4eJ,"People with comfortable incomes love to tell those of us on the verge of destitution ""We're all in this together!"" and ""We have your back!""
Except we AREN'T all in this together.
That's why Trump is POTUS."
